State,Year,Fuel,Value
Mississippi,2002,Transportation,24.9
Mississippi,2003,Transportation,26.4
Mississippi,2004,Transportation,25.7
Mississippi,2005,Transportation,25.1
Mississippi,2006,Transportation,26.6
Mississippi,2007,Transportation,26.3
Mississippi,2008,Transportation,25.2
Mississippi,2009,Transportation,24.5
Mississippi,2010,Transportation,24.4
Mississippi,2011,Transportation,23.9
Mississippi,2012,Transportation,25.6
Mississippi,2013,Transportation,24.9
Mississippi,2014,Transportation,25.8
Mississippi,2015,Transportation,26.2
Missouri,1990,Transportation,33.6
Missouri,1991,Transportation,33.5
Missouri,1992,Transportation,34.7
Missouri,1993,Transportation,35.7
Missouri,1994,Transportation,36.8
Missouri,1995,Transportation,38.2
Missouri,1996,Transportation,40.1
Missouri,1997,Transportation,41
Missouri,1998,Transportation,44.6
Missouri,1999,Transportation,44
Missouri,2000,Transportation,39.2
Missouri,2001,Transportation,39.3
Missouri,2002,Transportation,40.3
Missouri,2003,Transportation,41.7
Missouri,2004,Transportation,40.5
Missouri,2005,Transportation,41.4
Missouri,2006,Transportation,41.8
Missouri,2007,Transportation,42.1
Missouri,2008,Transportation,39.5
Missouri,2009,Transportation,38.7
Missouri,2010,Transportation,38.8
Missouri,2011,Transportation,38
Missouri,2012,Transportation,36.8
Missouri,2013,Transportation,37.3
Missouri,2014,Transportation,37.9
Missouri,2015,Transportation,37.4
Montana,1990,Transportation,5.8
Montana,1991,Transportation,5.7
Montana,1992,Transportation,6.2
Montana,1993,Transportation,6.4
Montana,1994,Transportation,6.7
Montana,1995,Transportation,7
Montana,1996,Transportation,6.8
Montana,1997,Transportation,7
Montana,1998,Transportation,7
Montana,1999,Transportation,7.3
Montana,2000,Transportation,7.4
Montana,2001,Transportation,7.5
Montana,2002,Transportation,7.5
Montana,2003,Transportation,7.2
Montana,2004,Transportation,7.7
Montana,2005,Transportation,8.2
Montana,2006,Transportation,8.5
Montana,2007,Transportation,8.9
Montana,2008,Transportation,8.2
Montana,2009,Transportation,7.8
Montana,2010,Transportation,8
Montana,2011,Transportation,8.1
Montana,2012,Transportation,7.8
Montana,2013,Transportation,8.1
Montana,2014,Transportation,7.8
Montana,2015,Transportation,7.6
Nebraska,1990,Transportation,10.4
Nebraska,1991,Transportation,10.2
Nebraska,1992,Transportation,10.5
Nebraska,1993,Transportation,10.5
Nebraska,1994,Transportation,10.8
Nebraska,1995,Transportation,11.5
Nebraska,1996,Transportation,12.5
Nebraska,1997,Transportation,12.7
Nebraska,1998,Transportation,13.3
Nebraska,1999,Transportation,13.7
Nebraska,2000,Transportation,12.1
Nebraska,2001,Transportation,11.4
Nebraska,2002,Transportation,11.7
Nebraska,2003,Transportation,12
Nebraska,2004,Transportation,12.1
Nebraska,2005,Transportation,12.2
Nebraska,2006,Transportation,12.3
Nebraska,2007,Transportation,12.4
Nebraska,2008,Transportation,12.1
Nebraska,2009,Transportation,12.2
Nebraska,2010,Transportation,14.2
Nebraska,2011,Transportation,13.8
Nebraska,2012,Transportation,13.3
Nebraska,2013,Transportation,13.4
Nebraska,2014,Transportation,13.9
Nebraska,2015,Transportation,13.8
Nevada,1990,Transportation,9.4
Nevada,1991,Transportation,9.8
Nevada,1992,Transportation,10
Nevada,1993,Transportation,10.4
Nevada,1994,Transportation,11
Nevada,1995,Transportation,11.4
Nevada,1996,Transportation,12.7
Nevada,1997,Transportation,12.7
Nevada,1998,Transportation,13
Nevada,1999,Transportation,13.8
Nevada,2000,Transportation,14.4
Nevada,2001,Transportation,14.4
Nevada,2002,Transportation,14.7
Nevada,2003,Transportation,15
Nevada,2004,Transportation,16
Nevada,2005,Transportation,16.7
Nevada,2006,Transportation,17.8
Nevada,2007,Transportation,18
Nevada,2008,Transportation,16
Nevada,2009,Transportation,14.5
Nevada,2010,Transportation,13.8
Nevada,2011,Transportation,13.2
Nevada,2012,Transportation,13.8
Nevada,2013,Transportation,14.2
Nevada,2014,Transportation,14.1
Nevada,2015,Transportation,14.3
New Hampshire,1990,Transportation,5.2
New Hampshire,1991,Transportation,5.3
New Hampshire,1992,Transportation,5.3
New Hampshire,1993,Transportation,5.4
New Hampshire,1994,Transportation,5.5
New Hampshire,1995,Transportation,5.7
New Hampshire,1996,Transportation,5.9
New Hampshire,1997,Transportation,6.2
New Hampshire,1998,Transportation,6.8
New Hampshire,1999,Transportation,7.1
New Hampshire,2000,Transportation,7.2
New Hampshire,2001,Transportation,7.2
New Hampshire,2002,Transportation,8.1
New Hampshire,2003,Transportation,7.6
New Hampshire,2004,Transportation,7.8
New Hampshire,2005,Transportation,7.3
New Hampshire,2006,Transportation,7.2
New Hampshire,2007,Transportation,7.3
New Hampshire,2008,Transportation,7.1
New Hampshire,2009,Transportation,7
New Hampshire,2010,Transportation,7
New Hampshire,2011,Transportation,6.8
New Hampshire,2012,Transportation,6.6
New Hampshire,2013,Transportation,6.7
New Hampshire,2014,Transportation,6.7
New Hampshire,2015,Transportation,6.7
New Jersey,1990,Transportation,57
New Jersey,1991,Transportation,57.9
New Jersey,1992,Transportation,58.2
New Jersey,1993,Transportation,55.1
New Jersey,1994,Transportation,60.2
New Jersey,1995,Transportation,61.2
New Jersey,1996,Transportation,58.9
New Jersey,1997,Transportation,59.6
New Jersey,1998,Transportation,60.6
New Jersey,1999,Transportation,60.4
New Jersey,2000,Transportation,64.8
New Jersey,2001,Transportation,62.9
New Jersey,2002,Transportation,63.8
New Jersey,2003,Transportation,62.3
New Jersey,2004,Transportation,64.5
New Jersey,2005,Transportation,69.3
New Jersey,2006,Transportation,68.5
New Jersey,2007,Transportation,72
New Jersey,2008,Transportation,72.9
New Jersey,2009,Transportation,61.1
New Jersey,2010,Transportation,62.3
New Jersey,2011,Transportation,64.3
New Jersey,2012,Transportation,56.7
New Jersey,2013,Transportation,58.3
New Jersey,2014,Transportation,58.9
New Jersey,2015,Transportation,58.1
New Mexico,1990,Transportation,14.8
New Mexico,1991,Transportation,14.6
New Mexico,1992,Transportation,14
New Mexico,1993,Transportation,14.8
New Mexico,1994,Transportation,14.1
New Mexico,1995,Transportation,12.7
New Mexico,1996,Transportation,12.7
New Mexico,1997,Transportation,15.4
New Mexico,1998,Transportation,15.4
New Mexico,1999,Transportation,15.5
New Mexico,2000,Transportation,15.2
New Mexico,2001,Transportation,15.6
New Mexico,2002,Transportation,15.3
New Mexico,2003,Transportation,15
New Mexico,2004,Transportation,15.6
New Mexico,2005,Transportation,15.2
New Mexico,2006,Transportation,15.9
New Mexico,2007,Transportation,15.3
New Mexico,2008,Transportation,14
New Mexico,2009,Transportation,13.7
New Mexico,2010,Transportation,13.2
New Mexico,2011,Transportation,13.6
New Mexico,2012,Transportation,13.6
New Mexico,2013,Transportation,13.7
New Mexico,2014,Transportation,14.3
New Mexico,2015,Transportation,14.4
New York,1990,Transportation,63.8
New York,1991,Transportation,62.3
New York,1992,Transportation,60.8
New York,1993,Transportation,61.8
New York,1994,Transportation,60.8
New York,1995,Transportation,62.5
New York,1996,Transportation,65.7
New York,1997,Transportation,65.6
New York,1998,Transportation,66.1
New York,1999,Transportation,66.6
New York,2000,Transportation,67
New York,2001,Transportation,66.8
New York,2002,Transportation,68.5
New York,2003,Transportation,73.2
New York,2004,Transportation,74.9
New York,2005,Transportation,73.3
New York,2006,Transportation,74.3
New York,2007,Transportation,73.7
New York,2008,Transportation,73.2
New York,2009,Transportation,71.1
New York,2010,Transportation,70.9
New York,2011,Transportation,65.8
New York,2012,Transportation,68.1
New York,2013,Transportation,68.6
New York,2014,Transportation,73
New York,2015,Transportation,71.4
North Carolina,1990,Transportation,38.2
North Carolina,1991,Transportation,37.7
North Carolina,1992,Transportation,38.4
North Carolina,1993,Transportation,39.9
North Carolina,1994,Transportation,41.2
North Carolina,1995,Transportation,42.8
North Carolina,1996,Transportation,45.2
North Carolina,1997,Transportation,46
North Carolina,1998,Transportation,47
North Carolina,1999,Transportation,48
North Carolina,2000,Transportation,49.7
North Carolina,2001,Transportation,49
North Carolina,2002,Transportation,49.6
North Carolina,2003,Transportation,50.4
North Carolina,2004,Transportation,51.9
North Carolina,2005,Transportation,53.2
North Carolina,2006,Transportation,52.6
North Carolina,2007,Transportation,54.1
North Carolina,2008,Transportation,52.4
North Carolina,2009,Transportation,47.8
North Carolina,2010,Transportation,48.1
North Carolina,2011,Transportation,46.7
North Carolina,2012,Transportation,45.7
North Carolina,2013,Transportation,49.2
North Carolina,2014,Transportation,49.3
North Carolina,2015,Transportation,47.5
North Dakota,1990,Transportation,4.6
North Dakota,1991,Transportation,4.6
North Dakota,1992,Transportation,4.9
North Dakota,1993,Transportation,5.1
North Dakota,1994,Transportation,5.1
North Dakota,1995,Transportation,5.1
North Dakota,1996,Transportation,5.2
North Dakota,1997,Transportation,5.3
North Dakota,1998,Transportation,4.7
North Dakota,1999,Transportation,5.6
North Dakota,2000,Transportation,5.5
North Dakota,2001,Transportation,6
North Dakota,2002,Transportation,5.9
North Dakota,2003,Transportation,6
North Dakota,2004,Transportation,6.3
North Dakota,2005,Transportation,6.2
North Dakota,2006,Transportation,6.2
North Dakota,2007,Transportation,7
North Dakota,2008,Transportation,6.3
North Dakota,2009,Transportation,5.9
North Dakota,2010,Transportation,6.7
North Dakota,2011,Transportation,7.9
North Dakota,2012,Transportation,9
North Dakota,2013,Transportation,9.4
North Dakota,2014,Transportation,10
North Dakota,2015,Transportation,9.2
Ohio,1990,Transportation,55.7
Ohio,1991,Transportation,55.1
Ohio,1992,Transportation,54.4
Ohio,1993,Transportation,57.4
Ohio,1994,Transportation,58
Ohio,1995,Transportation,59.1
Ohio,1996,Transportation,62
Ohio,1997,Transportation,63.8
Ohio,1998,Transportation,64.6
Ohio,1999,Transportation,66.4
Ohio,2000,Transportation,68.3
Ohio,2001,Transportation,68.1
Ohio,2002,Transportation,68.7
Ohio,2003,Transportation,69.3
Ohio,2004,Transportation,71
Ohio,2005,Transportation,70.5
Ohio,2006,Transportation,71.2
Ohio,2007,Transportation,71.6
Ohio,2008,Transportation,67.5
Ohio,2009,Transportation,62.9
Ohio,2010,Transportation,64.3
Ohio,2011,Transportation,63.5
Ohio,2012,Transportation,61.6
Ohio,2013,Transportation,62.8
Ohio,2014,Transportation,63.7
Ohio,2015,Transportation,63.8
Oklahoma,1990,Transportation,23.7
Oklahoma,1991,Transportation,24.3
Oklahoma,1992,Transportation,26.2
Oklahoma,1993,Transportation,25.4
Oklahoma,1994,Transportation,26.3
Oklahoma,1995,Transportation,25
Oklahoma,1996,Transportation,26.5
Oklahoma,1997,Transportation,26.2
Oklahoma,1998,Transportation,26.8
Oklahoma,1999,Transportation,28
Oklahoma,2000,Transportation,30
Oklahoma,2001,Transportation,32.8
Oklahoma,2002,Transportation,30.7
Oklahoma,2003,Transportation,31.2
Oklahoma,2004,Transportation,28.8
Oklahoma,2005,Transportation,30.4
Oklahoma,2006,Transportation,31.3
Oklahoma,2007,Transportation,31.9
Oklahoma,2008,Transportation,31.7
Oklahoma,2009,Transportation,30.3
Oklahoma,2010,Transportation,31.4
Oklahoma,2011,Transportation,31.2
Oklahoma,2012,Transportation,30.6
Oklahoma,2013,Transportation,30.7
Oklahoma,2014,Transportation,32.8
Oklahoma,2015,Transportation,32.4
Oregon,1990,Transportation,20
Oregon,1991,Transportation,21.6
Oregon,1992,Transportation,21.6
Oregon,1993,Transportation,20.8
Oregon,1994,Transportation,21.5
Oregon,1995,Transportation,21.1
Oregon,1996,Transportation,21.9
Oregon,1997,Transportation,22
Oregon,1998,Transportation,23
Oregon,1999,Transportation,23.2
Oregon,2000,Transportation,22.5
Oregon,2001,Transportation,21.5
Oregon,2002,Transportation,21.9
Oregon,2003,Transportation,21.9
Oregon,2004,Transportation,22.7
Oregon,2005,Transportation,23.2
Oregon,2006,Transportation,23.7
Oregon,2007,Transportation,24.2
Oregon,2008,Transportation,22.4
Oregon,2009,Transportation,22.4
Oregon,2010,Transportation,22
Oregon,2011,Transportation,21
Oregon,2012,Transportation,20.7
Oregon,2013,Transportation,20.7
Oregon,2014,Transportation,20.9
Oregon,2015,Transportation,20.4
Pennsylvania,1990,Transportation,59.3
Pennsylvania,1991,Transportation,59.2
Pennsylvania,1992,Transportation,60.5
Pennsylvania,1993,Transportation,62
Pennsylvania,1994,Transportation,62.3
Pennsylvania,1995,Transportation,63
Pennsylvania,1996,Transportation,62.5
Pennsylvania,1997,Transportation,65.3
Pennsylvania,1998,Transportation,67.4
Pennsylvania,1999,Transportation,68
Pennsylvania,2000,Transportation,70.2
Pennsylvania,2001,Transportation,70
Pennsylvania,2002,Transportation,70.4
Pennsylvania,2003,Transportation,69.2
Pennsylvania,2004,Transportation,70.9
Pennsylvania,2005,Transportation,72.3
Pennsylvania,2006,Transportation,71.8
Pennsylvania,2007,Transportation,71.1
Pennsylvania,2008,Transportation,66.1
Pennsylvania,2009,Transportation,64.9
Pennsylvania,2010,Transportation,64.4
Pennsylvania,2011,Transportation,62.5
Pennsylvania,2012,Transportation,61.7
Pennsylvania,2013,Transportation,61.1
Pennsylvania,2014,Transportation,60.9
Pennsylvania,2015,Transportation,59.5
Rhode Island,1990,Transportation,4.1
Rhode Island,1991,Transportation,4.1
Rhode Island,1992,Transportation,4.1
Rhode Island,1993,Transportation,4.1
Rhode Island,1994,Transportation,4
Rhode Island,1995,Transportation,4.1
Rhode Island,1996,Transportation,4.2
Rhode Island,1997,Transportation,4.6
Rhode Island,1998,Transportation,4.5
Rhode Island,1999,Transportation,4.6
Rhode Island,2000,Transportation,4.6
Rhode Island,2001,Transportation,4.7
Rhode Island,2002,Transportation,4.6
Rhode Island,2003,Transportation,4.5
Rhode Island,2004,Transportation,4.4
Rhode Island,2005,Transportation,4.3
Rhode Island,2006,Transportation,4.4
Rhode Island,2007,Transportation,4.3
Rhode Island,2008,Transportation,4.1
Rhode Island,2009,Transportation,4.2
Rhode Island,2010,Transportation,4.2
Rhode Island,2011,Transportation,4
Rhode Island,2012,Transportation,3.8
Rhode Island,2013,Transportation,3.9
Rhode Island,2014,Transportation,4.1
Rhode Island,2015,Transportation,4.1
South Carolina,1990,Transportation,21.9
South Carolina,1991,Transportation,22.7
South Carolina,1992,Transportation,21.9
South Carolina,1993,Transportation,22.3
South Carolina,1994,Transportation,22.7
South Carolina,1995,Transportation,22.7
South Carolina,1996,Transportation,23.2
South Carolina,1997,Transportation,24.2
South Carolina,1998,Transportation,25.6
South Carolina,1999,Transportation,26.4
South Carolina,2000,Transportation,27
South Carolina,2001,Transportation,27.3
South Carolina,2002,Transportation,27.9
South Carolina,2003,Transportation,28.1
South Carolina,2004,Transportation,32.1
South Carolina,2005,Transportation,30.4
South Carolina,2006,Transportation,31.9
South Carolina,2007,Transportation,31.8
South Carolina,2008,Transportation,30.1
South Carolina,2009,Transportation,30.6
South Carolina,2010,Transportation,30.6
South Carolina,2011,Transportation,30.3
South Carolina,2012,Transportation,29.4
South Carolina,2013,Transportation,30.9
South Carolina,2014,Transportation,30.2
South Carolina,2015,Transportation,31.8
South Dakota,1990,Transportation,4.6
South Dakota,1991,Transportation,4.4
South Dakota,1992,Transportation,5
South Dakota,1993,Transportation,5.1
South Dakota,1994,Transportation,5.4
South Dakota,1995,Transportation,5.5
South Dakota,1996,Transportation,5.5
South Dakota,1997,Transportation,5.4
South Dakota,1998,Transportation,5.5
South Dakota,1999,Transportation,5.7
South Dakota,2000,Transportation,5.8
South Dakota,2001,Transportation,5.7
South Dakota,2002,Transportation,6.2
South Dakota,2003,Transportation,5.8
South Dakota,2004,Transportation,5.9
South Dakota,2005,Transportation,6
South Dakota,2006,Transportation,6.1
South Dakota,2007,Transportation,6.3
South Dakota,2008,Transportation,5.9
South Dakota,2009,Transportation,6.1
South Dakota,2010,Transportation,6.4
South Dakota,2011,Transportation,6.4
South Dakota,2012,Transportation,6.8
South Dakota,2013,Transportation,6.5
